,cow_id,bull_id
9330,NL00000017851,US00000002804
9331,RU00000015398,US00000002804
9332,FR00000044671,US00000002804
9333,RU00000092781,US00000002804
9334,RU00000010482,US00000002804
9335,RU00000026364,US00000002804
9336,NL00000045843,US00000002804
9337,FR00000004729,US00000002804
9338,DE00000004471,US00000002804
9339,FR00000037872,US00000002804
9340,RU00000043561,US00000002804
9341,GB00000013784,US00000002804
9342,FR00000012585,US00000002804
9343,RU00000004310,US00000002804
9344,RU00000048014,US00000002804
9345,US00000030594,US00000002804
9346,DE00000036158,US00000002804
9347,NL00000038468,US00000002804
9348,GB00000023595,US00000002804
9349,RU00000018065,US00000002804
9350,FR00000034716,US00000002804
9351,RU00000030940,US00000002804
9352,NL00000038861,US00000002804
9353,RU00000009659,US00000002804
9354,FR00000028208,US00000002804
9355,NL00000006773,US00000002804
9356,NL00000085120,US00000002804
9357,FR00000060333,US00000002804
9358,RU00000039106,US00000002804
9359,US00000094034,US00000002804
9360,RU00000043319,US00000002804
9361,NL00000008178,US00000002804
9362,NL00000037261,US00000002804
9363,DE00000022318,US00000002804
9364,FR00000090635,US00000002804
9365,DE00000027979,US00000002804
9366,GB00000038533,US00000002804
9367,GB00000034916,US00000002804
9368,FR00000061036,US00000002804
9369,GB00000085605,US00000002804
9370,US00000044397,US00000002804
9371,DE00000022538,US00000002804
9372,DE00000048736,US00000002804
9373,GB00000045243,US00000002804
9374,NL00000015448,US00000002804
9375,US00000023763,US00000002804
9376,US00000022690,US00000002804
9377,NL00000065384,US00000002804
9378,GB00000028735,GB00000002348
9379,NL00000014994,US00000002804
9380,DE00000039632,US00000002804
9381,NL00000018563,US00000002804
9382,DE00000009557,US00000002804
9383,GB00000025737,US00000002804
9384,NL00000037214,US00000002804
9385,RU00000038941,US00000002804
9386,FR00000010410,US00000002804
9387,FR00000039181,US00000002804
9388,DE00000051586,US00000002804
9389,FR00000062130,US00000002804
9390,GB00000016194,US00000002804
9391,RU00000016176,US00000002804
9392,NL00000010559,US00000002804
9393,RU00000004809,US00000002804
9394,FR00000036769,US00000002804
9395,NL00000013376,US00000002804
9396,NL00000070970,US00000002804
9397,RU00000083278,US00000002804
9398,DE00000046999,US00000002804
9399,DE00000046642,US00000002804
9400,NL00000007381,US00000002804
9401,GB00000062166,US00000002804
9402,DE00000069132,US00000002804
9403,RU00000012497,US00000002804
9404,US00000045441,US00000002804
9405,DE00000054152,US00000002804
9406,US00000072665,US00000002804
9407,GB00000053122,US00000002804
9408,US00000048624,GB00000002348
9409,DE00000045414,GB00000002348
9410,RU00000015339,US00000002804
9411,NL00000007603,US00000002804
9412,DE00000011199,US00000002804
9413,US00000018861,GB00000002348
9414,US00000018317,US00000002804
9415,US00000036754,US00000002804
9416,FR00000027289,US00000002804
9417,GB00000051756,US00000002804
9418,FR00000035919,US00000002804
9419,NL00000007939,US00000002804
9420,NL00000019789,US00000002804
9421,NL00000011302,US00000002804
9422,DE00000071282,US00000002804
9423,DE00000022728,US00000002804
9424,RU00000030164,US00000002804
9425,RU00000016210,US00000002804
9426,FR00000017729,US00000002804
9427,US00000045366,US00000002804
9428,DE00000044405,US00000002804
9429,GB00000024784,US00000002804
9430,US00000069497,US00000002804
9431,RU00000025476,US00000002804
9432,US00000072695,US00000002804
9433,US00000051666,US00000002804
9434,DE00000026613,US00000002804
9435,FR00000047767,US00000002804
9436,US00000040820,US00000002804
9437,NL00000034314,US00000002804
9438,US00000013251,US00000002804
9439,FR00000073789,US00000002804
9440,FR00000014172,US00000002804
9441,US00000048514,GB00000002348
9442,GB00000026097,US00000002804
9443,DE00000030312,US00000002804
9444,RU00000049386,US00000002804
9445,US00000004897,US00000002804
9446,RU00000038506,US00000002804
9447,US00000027379,US00000002804
9448,NL00000009466,US00000002804
9449,US00000034548,US00000002804
9450,RU00000090547,US00000002804
9451,US00000072750,US00000002804
9452,RU00000043035,US00000002804
9453,DE00000027231,US00000002804
9454,NL00000029269,US00000002804
9455,DE00000025631,US00000002804
9456,RU00000062426,US00000002804
9457,DE00000051607,US00000002804
9458,NL00000004661,US00000002804
9459,US00000028887,US00000002804
9460,RU00000049334,US00000002804
9461,FR00000047731,US00000002804
9462,GB00000024199,US00000002804
9463,NL00000005262,US00000002804
9464,NL00000007380,US00000002804
9465,RU00000048785,US00000002804
9466,NL00000046000,US00000002804
9467,GB00000042635,US00000002804
9468,NL00000038362,US00000002804
9469,RU00000038225,US00000002804
9470,DE00000037601,US00000002804
9471,GB00000034855,US00000002804
9472,RU00000033328,US00000002804
9473,NL00000032275,US00000002804
9474,NL00000025977,US00000002804
9475,US00000027324,US00000002804
9476,NL00000018690,US00000002804
9477,RU00000020402,GB00000002348
9478,RU00000023448,US00000002804
9479,DE00000022169,US00000002804
9480,NL00000021824,US00000002804
9481,FR00000021553,US00000002804
9482,US00000019475,US00000002804
9483,US00000019402,US00000002804
9484,NL00000018915,US00000002804
9485,NL00000014132,US00000002804
9486,RU00000016302,US00000002804
9487,GB00000013622,GB00000002348
9488,DE00000012969,US00000002804
9489,GB00000008771,US00000002804
9490,RU00000008471,US00000002804
9491,GB00000007590,US00000002804
9492,NL00000007110,US00000002804
9493,DE00000037770,US00000002804
9494,FR00000049852,US00000002804
9495,US00000048476,US00000002804
9496,FR00000048372,US00000002804
9497,US00000048277,US00000002804
9498,DE00000047384,US00000002804
9499,US00000045664,US00000002804
9500,RU00000045049,US00000002804
9501,FR00000044971,US00000002804
9502,NL00000046614,US00000002804
9503,RU00000044624,US00000002804
9504,US00000044065,US00000002804
9505,RU00000040754,US00000002804
9506,DE00000040537,US00000002804
9507,DE00000039765,US00000002804
9508,RU00000036991,US00000002804
9509,DE00000036672,US00000002804
9510,RU00000035889,US00000002804
9511,GB00000035338,US00000002804
9512,DE00000034440,US00000002804
9513,GB00000034941,US00000002804
9514,NL00000034035,US00000002804
9515,RU00000033963,US00000002804
9516,DE00000034154,US00000002804
9517,NL00000033564,US00000002804
9518,GB00000033547,US00000002804
9519,US00000032416,US00000002804
9520,FR00000027511,US00000002804
9521,US00000026614,US00000002804
9522,US00000026539,US00000002804
9523,RU00000029004,US00000002804
9524,FR00000028979,US00000002804
9525,DE00000026423,US00000002804
9526,FR00000026245,US00000002804
9527,FR00000026183,US00000002804
9528,RU00000028742,US00000002804
9529,US00000030147,US00000002804
9530,RU00000025947,US00000002804
9531,FR00000028422,US00000002804
9532,US00000028311,US00000002804
9533,DE00000029961,US00000002804
9534,NL00000024355,US00000002804
9535,GB00000024354,US00000002804
9536,GB00000025645,US00000002804
9537,FR00000025595,US00000002804
9538,RU00000023620,US00000002804
9539,DE00000023403,US00000002804
9540,RU00000025022,US00000002804
9541,US00000023199,US00000002804
9542,RU00000022387,US00000002804
9543,US00000021068,US00000002804
9544,NL00000020717,US00000002804
9545,NL00000018242,US00000002804
9546,FR00000016170,US00000002804
9547,US00000017996,US00000002804
9548,RU00000019955,US00000002804
9549,DE00000019863,US00000002804
9550,DE00000017231,US00000002804
9551,GB00000017031,US00000002804
9552,RU00000016536,US00000002804
9553,RU00000018679,GB00000002348
9554,NL00000014998,US00000002804
9555,RU00000014235,US00000002804
9556,GB00000010834,US00000002804
9557,GB00000013868,US00000002804
9558,GB00000012712,US00000002804
9559,FR00000010296,US00000002804
9560,DE00000013162,US00000002804
9561,NL00000012987,US00000002804
9562,RU00000008959,US00000002804
9563,GB00000008739,US00000002804
9564,DE00000009348,US00000002804
9565,RU00000004385,US00000002804
9566,FR00000007644,US00000002804
9567,GB00000006586,US00000002804
9568,RU00000005128,US00000002804
9569,DE00000005097,US00000002804
9570,NL00000047361,US00000002804
9571,RU00000018970,US00000002804
9572,RU00000019206,US00000002804
9573,RU00000042275,US00000002804
9574,DE00000032074,US00000002804
9575,GB00000015987,US00000002804
9576,DE00000003138,US00000002804
9577,NL00000074237,US00000002804
9578,NL00000016145,US00000002804
9579,US00000005303,US00000002804
9580,NL00000083001,US00000002804
9581,NL00000072531,US00000002804
9582,DE00000004721,US00000002804
9583,NL00000021779,US00000002804
9584,NL00000056771,US00000002804
9585,US00000018047,US00000002804
9586,GB00000034528,US00000002804
9587,GB00000049970,GB00000002348
9588,FR00000005368,US00000002804
9589,DE00000038067,US00000002804
9590,DE00000011727,US00000002804
9591,GB00000062430,US00000002804
9592,NL00000068712,US00000002804
9593,DE00000030645,US00000002804
9594,FR00000030104,US00000002804
9595,NL00000037877,US00000002804
9596,GB00000046044,US00000002804
9597,FR00000047606,US00000002804
9598,GB00000004156,US00000002804
9599,DE00000072972,US00000002804
9600,US00000032225,US00000002804
9601,NL00000027011,US00000002804
9602,FR00000086588,US00000002804
9603,FR00000055989,US00000002804
9604,FR00000037845,US00000002804
9605,NL00000062115,US00000002804
9606,DE00000074762,US00000002804
9607,US00000029110,US00000002804
9608,RU00000027537,US00000002804
9609,RU00000016371,US00000002804
9610,DE00000026942,US00000002804
9611,US00000010839,US00000002804
9612,US00000048471,US00000002804
9613,FR00000008377,US00000002804
9614,RU00000004842,US00000002804
9615,FR00000028486,US00000002804
9616,DE00000030335,US00000002804
9617,FR00000025732,US00000002804
9618,DE00000021273,US00000002804
9619,US00000044247,US00000002804
9620,NL00000013193,US00000002804
9621,US00000051474,US00000002804
9622,FR00000041682,US00000002804
9623,DE00000065192,US00000002804
9624,DE00000045246,US00000002804
9625,NL00000017638,US00000002804
9626,US00000040782,US00000002804
9627,FR00000047209,US00000002804
9628,DE00000080880,US00000002804
9629,RU00000083264,US00000002804
9630,DE00000045080,US00000002804
9631,FR00000033312,US00000002804
9632,US00000077542,US00000002804
9633,NL00000024803,US00000002804
9634,FR00000051962,US00000002804
9635,FR00000013158,US00000002804
9636,GB00000010900,US00000002804
9637,FR00000020013,US00000002804
9638,DE00000074377,US00000002804
9639,RU00000018937,US00000002804
9640,FR00000083332,US00000002804
9641,FR00000044398,US00000002804
9642,FR00000022210,US00000002804
9643,NL00000061166,US00000002804
9644,US00000034212,US00000002804
9645,GB00000036264,US00000002804
9646,GB00000010886,US00000002804
9647,DE00000057525,US00000002804
9648,NL00000012208,US00000002804
9649,FR00000040150,US00000002804
9650,DE00000028606,US00000002804
9651,NL00000011062,US00000002804
9652,FR00000084449,US00000002804
9653,DE00000070811,US00000002804
9654,US00000016089,US00000002804
9655,RU00000022422,US00000002804
9656,NL00000031327,US00000002804
9657,FR00000015739,US00000002804
9658,US00000006991,US00000002804
9659,US00000033530,US00000002804
9660,US00000026051,US00000002804
9661,GB00000018714,US00000002804
9662,GB00000041037,US00000002804
9663,RU00000005891,US00000002804
9664,NL00000025628,US00000002804
9665,RU00000038711,US00000002804
9666,GB00000034700,US00000002804
9667,NL00000006719,US00000002804
9668,US00000010446,US00000002804
9669,DE00000025558,US00000002804
9670,GB00000035342,US00000002804
9671,NL00000005628,US00000002804
9672,FR00000012821,US00000002804
9673,FR00000045396,US00000002804
9674,FR00000036616,US00000002804
9675,US00000004965,US00000002804
9676,GB00000093004,US00000002804
9677,RU00000045910,US00000002804
9678,US00000028139,US00000002804
9679,GB00000027680,US00000002804
9680,US00000046874,US00000002804
9681,GB00000029151,US00000002804
9682,NL00000085348,US00000002804
9683,FR00000045652,US00000002804
9684,DE00000012657,US00000002804
9685,NL00000048280,US00000002804
9686,FR00000048251,US00000002804
9687,GB00000080331,US00000002804
9688,US00000048363,US00000002804
9689,DE00000015391,US00000002804
9690,FR00000013038,US00000002804
9691,DE00000040778,US00000002804
9692,FR00000047670,US00000002804
9693,GB00000043830,US00000002804
9694,US00000012781,US00000002804
9695,RU00000022338,US00000002804
9696,GB00000038904,US00000002804
9697,FR00000021750,US00000002804
9698,US00000008304,US00000002804
9699,FR00000072831,US00000002804
9700,GB00000025741,US00000002804
9701,GB00000090273,US00000002804
9702,GB00000036086,US00000002804
9703,FR00000024554,GB00000002348
9704,NL00000015328,US00000002804
9705,US00000045792,US00000002804
9706,GB00000005671,US00000002804
9707,RU00000003283,US00000002804
9708,RU00000012639,US00000002804
9709,RU00000036730,US00000002804
9710,FR00000053801,US00000002804
9711,RU00000047081,US00000002804
9712,NL00000083757,US00000002804
9713,NL00000057539,US00000002804
9714,DE00000009845,US00000002804
9715,GB00000042861,US00000002804
9716,US00000032136,US00000002804
9717,GB00000046792,GB00000002348
9718,GB00000032495,US00000002804
9719,US00000015264,US00000002804
9720,GB00000048668,US00000002804
9721,GB00000040913,US00000002804
9722,GB00000056876,US00000002804
9723,NL00000011988,US00000002804
9724,US00000039335,US00000002804
9725,NL00000060291,US00000002804
9726,FR00000037755,US00000002804
9727,US00000033949,GB00000002348
9728,RU00000005660,US00000002804
9729,RU00000022827,US00000002804
9730,FR00000084961,US00000002804
9731,GB00000042361,US00000002804
9732,US00000004837,US00000002804
9733,RU00000059261,US00000002804
9734,DE00000087196,US00000002804
9735,FR00000013613,US00000002804
9736,US00000013928,US00000002804
9737,RU00000048051,GB00000002348
9738,GB00000021470,US00000002804
9739,US00000039385,US00000002804
9740,US00000026827,US00000002804
9741,NL00000048405,US00000002804
9742,RU00000018962,US00000002804
9743,RU00000022110,US00000002804
9744,US00000049995,US00000002804
9745,FR00000025440,US00000002804
9746,DE00000029551,US00000002804
9747,DE00000016391,US00000002804
9748,US00000033263,GB00000002348
9749,RU00000007430,US00000002804
9750,RU00000043405,US00000002804
9751,RU00000022605,US00000002804
9752,FR00000059600,US00000002804
9753,GB00000093589,US00000002804
9754,RU00000027492,US00000002804
9755,GB00000020739,US00000002804
9756,NL00000042862,US00000002804
9757,GB00000022674,US00000002804
9758,RU00000011961,US00000002804
9759,RU00000021962,US00000002804
9760,FR00000067988,US00000002804
9761,DE00000026404,US00000002804
9762,DE00000082760,US00000002804
9763,GB00000046587,US00000002804
9764,GB00000028633,US00000002804
9765,NL00000004478,US00000002804
9766,RU00000041292,US00000002804
9767,NL00000083263,US00000002804
9768,RU00000032889,US00000002804
9769,NL00000056298,US00000002804
9770,DE00000050161,US00000002804
9771,RU00000021647,US00000002804
9772,FR00000073500,US00000002804
9773,RU00000072842,US00000002804
9774,US00000006985,US00000002804
9775,US00000009124,US00000002804
9776,GB00000039723,US00000002804
9777,FR00000018306,US00000002804
9778,NL00000029376,US00000002804
9779,GB00000016966,US00000002804
9780,RU00000015581,US00000002804
9781,US00000072954,US00000002804
9782,GB00000044064,GB00000002348
9783,NL00000026811,US00000002804
9784,DE00000019740,US00000002804
9785,DE00000061589,US00000002804
9786,DE00000010610,US00000002804
9787,US00000056862,US00000002804
9788,RU00000036022,US00000002804
9789,US00000039281,US00000002804
9790,US00000004200,US00000002804
9791,NL00000027773,US00000002804
9792,FR00000011644,US00000002804
9793,NL00000009937,US00000002804
9794,RU00000062080,US00000002804
9795,NL00000024165,US00000002804
9796,US00000037184,US00000002804
9797,NL00000036111,GB00000002348
9798,US00000043957,US00000002804
9799,GB00000005599,US00000002804
9800,RU00000013925,US00000002804
9801,GB00000044935,US00000002804
9802,GB00000049233,US00000002804
9803,DE00000012496,US00000002804
9804,NL00000011365,US00000002804
9805,NL00000009738,US00000002804
9806,DE00000091715,US00000002804
9807,GB00000008738,US00000002804
9808,NL00000004250,US00000002804
9809,DE00000010564,US00000002804
9810,DE00000005572,US00000002804
9811,NL00000041269,US00000002804
9812,US00000038494,US00000002804
9813,NL00000037179,US00000002804
9814,NL00000033193,US00000002804
9815,NL00000030084,US00000002804
9816,RU00000037870,US00000002804
9817,NL00000030089,US00000002804
9818,DE00000034390,US00000002804
9819,RU00000037382,US00000002804
9820,NL00000070375,US00000002804
9821,DE00000045570,US00000002804
9822,DE00000042081,US00000002804
9823,GB00000090437,US00000002804
9824,NL00000021046,US00000002804
9825,DE00000012368,US00000002804
9826,GB00000026957,US00000002804
9827,NL00000049935,US00000002804
9828,FR00000027476,US00000002804
9829,FR00000046917,GB00000002348
9830,RU00000004174,US00000002804
9831,FR00000011845,US00000002804
9832,US00000036418,US00000002804
9833,FR00000043635,US00000002804
9834,GB00000032228,US00000002804
9835,DE00000040885,US00000002804
9836,RU00000071284,US00000002804
9837,NL00000062032,US00000002804
9838,NL00000007096,US00000002804
9839,FR00000049456,US00000002804
9840,RU00000006804,US00000002804
9841,GB00000013444,US00000002804
9842,FR00000027818,GB00000002348
9843,GB00000028691,US00000002804
9844,US00000025017,US00000002804
9845,FR00000085935,US00000002804
9846,US00000079061,US00000002804
9847,DE00000031128,US00000002804
9848,GB00000026900,US00000002804
9849,RU00000023851,US00000002804
9850,GB00000051509,US00000002804
9851,NL00000047000,US00000002804
9852,FR00000033285,US00000002804
9853,FR00000021028,US00000002804
9854,RU00000083004,US00000002804
9855,RU00000019438,US00000002804
9856,US00000080459,US00000002804
9857,GB00000014097,US00000002804
9858,FR00000024908,US00000002804
9859,DE00000042572,US00000002804
9860,DE00000040937,US00000002804
9861,GB00000079935,US00000002804
9862,GB00000022102,US00000002804
9863,NL00000010531,US00000002804
9864,DE00000046811,US00000002804
9865,RU00000011631,US00000002804
9866,DE00000025241,US00000002804
9867,FR00000033706,US00000002804
9868,FR00000048282,US00000002804
9869,NL00000016040,US00000002804
9870,GB00000022607,US00000002804
9871,US00000013676,US00000002804
9872,US00000011991,US00000002804
9873,FR00000043899,US00000002804
9874,GB00000017955,US00000002804
9875,US00000006121,US00000002804
9876,GB00000045546,US00000002804
9877,NL00000081075,US00000002804
9878,NL00000033843,US00000002804
9879,DE00000049981,US00000002804
9880,NL00000045146,US00000002804
9881,RU00000026885,US00000002804
9882,FR00000005146,US00000002804
9883,US00000036383,US00000002804
9884,NL00000017737,US00000002804
9885,DE00000011136,US00000002804
9886,NL00000033885,US00000002804
9887,GB00000019847,GB00000002348
9888,DE00000042815,GB00000002348
9889,FR00000007222,US00000002804
9890,NL00000021785,US00000002804
9891,DE00000067053,US00000002804
9892,RU00000013090,US00000002804
9893,DE00000079457,US00000002804
9894,DE00000047950,US00000002804
9895,GB00000046836,US00000002804
9896,FR00000051693,US00000002804
9897,US00000069227,US00000002804
9898,FR00000051800,US00000002804
9899,GB00000026951,US00000002804
9900,FR00000022228,US00000002804
9901,DE00000024341,US00000002804
9902,FR00000045013,US00000002804
9903,FR00000035160,US00000002804
9904,NL00000017998,US00000002804
9905,US00000064117,US00000002804
9906,US00000070371,US00000002804
9907,NL00000042271,US00000002804
9908,NL00000051789,US00000002804
9909,RU00000040916,US00000002804
9910,NL00000046435,US00000002804
9911,FR00000049630,US00000002804
9912,US00000047740,US00000002804
9913,DE00000033231,US00000002804
9914,US00000017968,US00000002804
9915,GB00000008935,US00000002804
9916,NL00000046208,US00000002804
9917,FR00000039343,GB00000002348
9918,US00000049419,US00000002804
9919,GB00000092579,US00000002804
9920,DE00000048522,US00000002804
9921,US00000018395,US00000002804
9922,DE00000049453,US00000002804
9923,US00000072627,US00000002804
9924,NL00000023238,US00000002804
9925,GB00000084721,US00000002804
9926,GB00000011126,US00000002804
9927,FR00000020930,US00000002804
9928,DE00000047918,US00000002804
9929,RU00000083258,US00000002804
9930,DE00000021178,US00000002804
9931,NL00000062988,US00000002804
9932,FR00000090805,US00000002804
9933,US00000037710,GB00000002348
9934,DE00000072790,US00000002804
9935,GB00000011642,US00000002804
9936,GB00000064065,US00000002804
9937,FR00000038578,US00000002804
9938,RU00000038725,US00000002804
9939,GB00000031483,US00000002804
9940,GB00000024696,US00000002804
9941,NL00000008966,US00000002804
9942,RU00000067094,US00000002804
9943,US00000047850,US00000002804
9944,DE00000032721,GB00000002348
9945,US00000006756,US00000002804
9946,US00000014927,US00000002804
9947,GB00000038532,US00000002804
9948,GB00000003257,US00000002804
9949,NL00000027812,US00000002804
9950,DE00000083510,US00000002804
9951,FR00000081793,US00000002804
9952,NL00000067074,US00000002804
9953,DE00000015759,US00000002804
9954,US00000068549,US00000002804
9955,RU00000067366,US00000002804
9956,RU00000070441,US00000002804
9957,RU00000077439,US00000002804
9958,US00000051578,US00000002804
9959,GB00000072827,US00000002804
9960,US00000033096,US00000002804
9961,GB00000074775,US00000002804
9962,RU00000054026,US00000002804
9963,RU00000052963,US00000002804
9964,FR00000026120,US00000002804
9965,RU00000072747,US00000002804
9966,GB00000042863,US00000002804
9967,DE00000056608,US00000002804
9968,DE00000044613,US00000002804
9969,NL00000013768,US00000002804
9970,DE00000022542,US00000002804
9971,DE00000019745,US00000002804
9972,DE00000027781,US00000002804
9973,FR00000028462,US00000002804
9974,DE00000062298,US00000002804
9975,NL00000041460,US00000002804
9976,RU00000039439,US00000002804
9977,GB00000076604,US00000002804
9978,RU00000043533,US00000002804
9979,GB00000089406,US00000002804
9980,FR00000012882,US00000002804
9981,NL00000076088,US00000002804
9982,GB00000083106,US00000002804
9983,DE00000035381,US00000002804
9984,US00000025253,US00000002804
9985,RU00000037898,US00000002804
9986,NL00000004735,US00000002804
9987,NL00000072271,US00000002804
9988,DE00000049555,US00000002804
9989,GB00000045923,US00000002804
9990,RU00000036198,US00000002804
9991,NL00000028811,US00000002804
9992,US00000019724,US00000002804
9993,FR00000027378,US00000002804
9994,FR00000053399,US00000002804
9995,RU00000041218,US00000002804
9996,GB00000046506,US00000002804
9997,DE00000048148,US00000002804
9998,DE00000014447,US00000002804
9999,FR00000046177,US00000002804
10000,RU00000043208,US00000002804
10001,DE00000035262,US00000002804
10002,DE00000033243,US00000002804
10003,GB00000028714,US00000002804
10004,GB00000027650,US00000002804
10005,DE00000024584,US00000002804
10006,RU00000005789,US00000002804
10007,GB00000005302,US00000002804
10008,GB00000050011,US00000002804
10009,US00000055785,US00000002804
10010,GB00000035774,US00000002804
10011,FR00000022394,US00000002804
10012,FR00000004643,GB00000002348
10013,US00000049804,US00000002804
10014,FR00000037268,US00000002804
10015,DE00000022809,US00000002804
10016,GB00000005624,US00000002804
10017,NL00000027303,US00000002804
10018,RU00000012970,US00000002804
10019,GB00000015588,US00000002804
10020,US00000020335,US00000002804
10021,RU00000009472,US00000002804
10022,US00000047711,US00000002804
10023,US00000069416,US00000002804
10024,DE00000026050,US00000002804
10025,DE00000026976,US00000002804
10026,NL00000051719,US00000002804
10027,FR00000004585,US00000002804
10028,GB00000016941,US00000002804
10029,FR00000019737,GB00000002348
10030,RU00000019190,US00000002804
10031,FR00000019799,GB00000002348
10032,US00000025051,US00000002804
10033,RU00000014371,US00000002804
10034,GB00000083084,US00000002804
10035,DE00000021371,US00000002804
10036,GB00000023389,US00000002804
10037,DE00000064764,US00000002804
10038,NL00000030097,US00000002804
10039,DE00000048562,US00000002804
10040,GB00000047669,US00000002804
10041,DE00000042294,US00000002804
10042,GB00000073799,US00000002804
10043,DE00000036622,US00000002804
10044,DE00000009208,US00000002804
10045,NL00000075038,US00000002804
10046,DE00000033919,US00000002804
10047,DE00000038320,US00000002804
10048,GB00000040634,US00000002804
10049,NL00000022557,US00000002804
10050,US00000006041,US00000002804
10051,GB00000019744,US00000002804
10052,FR00000029278,US00000002804
10053,NL00000050045,US00000002804
10054,FR00000030359,US00000002804
10055,RU00000027759,US00000002804
10056,DE00000015043,US00000002804
10057,RU00000030031,US00000002804
10058,US00000024838,US00000002804
10059,RU00000036500,US00000002804
10060,FR00000029824,US00000002804
10061,GB00000027913,US00000002804
10062,NL00000021359,US00000002804
10063,DE00000022745,US00000002804
10064,FR00000029561,US00000002804
10065,DE00000009220,US00000002804
10066,NL00000007083,US00000002804
10067,NL00000045121,US00000002804
10068,DE00000058565,US00000002804
10069,FR00000081610,US00000002804
10070,FR00000048675,US00000002804
10071,RU00000035875,US00000002804
10072,FR00000030353,US00000002804
10073,US00000021092,US00000002804
10074,GB00000005550,US00000002804
10075,NL00000021595,US00000002804
10076,GB00000031221,GB00000002348
10077,DE00000062264,US00000002804
10078,GB00000051735,US00000002804
10079,FR00000017274,US00000002804
10080,GB00000027923,US00000002804
10081,FR00000049591,US00000002804
10082,NL00000013402,US00000002804
10083,RU00000007207,US00000002804
10084,DE00000039410,US00000002804
10085,US00000037182,US00000002804
10086,GB00000011685,GB00000002348
10087,FR00000033783,US00000002804
10088,RU00000041860,US00000002804
10089,DE00000024495,US00000002804
10090,GB00000011146,US00000002804
10091,DE00000009823,US00000002804
10092,GB00000004508,US00000002804
10093,US00000035269,US00000002804
10094,RU00000031354,US00000002804
10095,GB00000072895,US00000002804
10096,RU00000011049,US00000002804
10097,RU00000059668,US00000002804
10098,US00000026738,US00000002804
10099,DE00000010400,US00000002804
10100,FR00000013539,US00000002804
10101,US00000011457,US00000002804
10102,FR00000004184,US00000002804
10103,GB00000007262,US00000002804
10104,GB00000011810,US00000002804
10105,US00000020746,US00000002804
10106,RU00000022960,US00000002804
10107,FR00000031341,US00000002804
10108,RU00000016273,US00000002804
10109,NL00000014500,US00000002804
10110,FR00000045429,US00000002804
10111,FR00000035138,US00000002804
10112,GB00000032961,US00000002804
10113,GB00000024078,US00000002804
10114,RU00000035617,US00000002804
10115,FR00000085476,US00000002804
10116,GB00000036043,US00000002804
10117,RU00000077687,US00000002804
10118,NL00000040179,US00000002804
10119,US00000030049,US00000002804
10120,GB00000025154,US00000002804
10121,DE00000038214,US00000002804
10122,DE00000043221,US00000002804
10123,US00000083137,US00000002804
10124,RU00000020430,US00000002804
10125,DE00000043662,US00000002804
10126,US00000049988,US00000002804
10127,GB00000018494,US00000002804
10128,NL00000025110,US00000002804
10129,DE00000027517,US00000002804
10130,NL00000041313,US00000002804
10131,DE00000072660,US00000002804
10132,US00000039119,US00000002804
10133,DE00000072848,US00000002804
10134,GB00000007133,US00000002804
10135,RU00000021139,US00000002804
10136,US00000005129,US00000002804
10137,DE00000021203,US00000002804
10138,DE00000049972,GB00000002348
10139,US00000047065,GB00000002348
10140,US00000029663,US00000002804
10141,GB00000085355,US00000002804
10142,FR00000035612,US00000002804
10143,GB00000038968,US00000002804
10144,GB00000003275,US00000002804
10145,US00000089714,US00000002804
10146,NL00000083969,US00000002804
10147,GB00000022722,US00000002804
10148,DE00000015614,US00000002804
10149,GB00000039263,US00000002804
10150,US00000082175,US00000002804
10151,NL00000048778,US00000002804
10152,FR00000023847,US00000002804
10153,NL00000050082,US00000002804
10154,US00000071075,US00000002804
10155,US00000023336,US00000002804
10156,GB00000009689,US00000002804
10157,NL00000028418,US00000002804
10158,NL00000008420,US00000002804
10159,RU00000040157,US00000002804
10160,DE00000030218,US00000002804
10161,US00000042365,US00000002804
10162,US00000028315,GB00000002348
10163,NL00000041180,US00000002804
10164,GB00000009750,US00000002804
10165,NL00000024441,US00000002804
10166,GB00000049237,US00000002804
10167,NL00000015677,US00000002804
10168,FR00000038335,US00000002804
10169,NL00000018577,US00000002804
10170,RU00000036367,US00000002804
10171,NL00000022623,US00000002804
10172,US00000032751,US00000002804
10173,DE00000043194,US00000002804
10174,NL00000012467,US00000002804
10175,DE00000012499,US00000002804
10176,GB00000026399,US00000002804
10177,GB00000050273,US00000002804
10178,GB00000012165,US00000002804
10179,DE00000045230,US00000002804
10180,DE00000038557,US00000002804
10181,NL00000024685,US00000002804
10182,DE00000082714,US00000002804
10183,RU00000038389,US00000002804
10184,GB00000049964,US00000002804
10185,GB00000011091,US00000002804
10186,DE00000076199,US00000002804
10187,DE00000030901,US00000002804
10188,FR00000014476,US00000002804
10189,FR00000027495,US00000002804
10190,US00000046495,US00000002804
10191,RU00000018167,US00000002804
10192,NL00000017682,US00000002804
10193,RU00000031320,US00000002804
10194,RU00000020868,US00000002804
10195,NL00000007069,US00000002804
10196,DE00000046680,US00000002804
10197,US00000015108,US00000002804
10198,GB00000062852,US00000002804
10199,DE00000010721,US00000002804
10200,NL00000039203,US00000002804
10201,RU00000041193,US00000002804
10202,RU00000018695,GB00000002348
10203,DE00000076447,US00000002804
10204,RU00000076166,US00000002804
10205,RU00000013489,US00000002804
10206,RU00000032248,US00000002804
10207,US00000038291,US00000002804
10208,NL00000026634,US00000002804
10209,RU00000040499,US00000002804
